Unnamed: 0,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,true_label
32472,273720,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,2553.704516,10.96010522,136860.0,193533.7118,273709,11,0,0.0,0.0,0,0,273720,136860.0,193533.7118,273709,11,0,0,24,0.0,10.96010522,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
15207,403203,6,7,5930,1460,1460,0,988.3333333,603.4784724,1460,0,208.5714286,551.8281306,18328.23665,32.2418236,33600.25,14486.77921,53200,22566,327182,65436.4,14570.16377,76054,47157,373866,62311.0,22396.89948,75985,22821,0,120,140,14.88084166,17.36098194,0,1460,632.1428571,698.926854,488498.7473,0,0,0,1,1,680.7692308,988.3333333,208.5714286,58400,5,0.0,0.0,0,0,0.0,0.0,0,0,1,1
31800,22320,0,2,0,206,0,0,0.0,0.0,169,37,103.0,93.33809512,9229.390681,89.60573477,22320.0,0.0,22320,22320,0,0.0,0.0,0,0,22320,22320.0,0.0,22320,22320,0,0,16,0.0,89.60573477,37,169,81.0,76.21023553,5808.0,0,0,0,0,0,121.5,0.0,103.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
9383,8927411,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.67208735,1785482.2,2682779.688,6025719,8,8927403,2231850.75,2875432.128,6025719,8,0,0.0,0.0,0,0,0,140,28,0.560072792,0.112014558,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,2901684.0,0.0,2901684,2901684,6025719.0,0.0,6025719,6025719,1,1
8270,9012169,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665766476,1802433.8,2687001.73,6008469,9,9012160,2253040.0,2876281.989,6008469,9,0,0.0,0.0,0,0,0,140,28,0.554805397,0.110961079,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3003691.0,0.0,3003691,3003691,6008469.0,0.0,6008469,6008469,1,1
20749,5749121,5,5,599,156,517,0,119.8,223.0979605,156,0,31.2,69.7653209,131.3244233,1.739396336,638791.2222,1871930.28,5630412,366,5725524,1431381.0,2799976.124,5631062,366,118343,29585.75,17016.73005,53881,14836,0,100,116,0.869698168,0.869698168,0,517,68.63636364,156.0020979,24336.65455,0,1,0,0,1,75.5,119.8,31.2,65535,3,118343.0,0.0,118343,118343,5630412.0,0.0,5630412,5630412,0,0
12365,416906,3,3,98,327,33,32,32.66666667,0.577350269,148,32,109.0,66.68583058,1019.414448,14.39173339,83381.2,120235.2542,274533,2688,278535,139267.5,191294.3046,274533,4002,416906,208453.0,288250.6651,412277,4629,0,24,24,7.195866694,7.195866694,32,148,65.28571429,56.16557156,3154.571429,0,0,0,0,1,76.16666667,32.66666667,109.0,-1,3,0.0,0.0,0,0,0.0,0.0,0,0,1,1
37375,56390,0,2,0,102,0,0,0.0,0.0,59,43,51.0,11.3137085,1808.831353,35.46728143,56390.0,0.0,56390,56390,0,0.0,0.0,0,0,56390,56390.0,0.0,56390,56390,0,0,16,0.0,35.46728143,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,72.5,0.0,51.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
27905,5933,9,6,2340,310,848,0,260.0,342.8221113,278,0,51.66666667,111.6166057,446654.3064,2528.231923,423.7857143,677.5538785,2590,9,5547,693.375,827.9678975,2590,40,5933,1186.6,1745.021433,4084,10,0,188,136,1516.939154,1011.292769,0,848,165.625,281.427048,79201.18333,0,1,0,0,0,176.6666667,260.0,51.66666667,63190,6,0.0,0.0,0,0,0.0,0.0,0,0,1,1
52547,19234,0,2,0,90,0,0,0.0,0.0,53,37,45.0,11.3137085,4679.213892,103.9825309,19234.0,0.0,19234,19234,0,0.0,0.0,0,0,19234,19234.0,0.0,19234,19234,0,0,16,0.0,103.9825309,37,53,42.33333333,9.237604307,85.33333333,0,0,0,0,0,63.5,0.0,45.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
25731,6091,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,328.3533082,6091.0,0.0,6091,6091,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,164.1766541,164.1766541,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,65535,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
1962,8,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,125000.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,64229,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
37936,284705,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,2455.172898,10.53722274,142352.5,201305.5224,284697,8,0,0.0,0.0,0,0,284705,142352.5,201305.5224,284697,8,0,0,24,0.0,10.53722274,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
19695,8,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,125000.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,63837,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
3861,113410,0,2,0,376,0,0,0.0,0.0,275,101,188.0,123.0365799,3315.404285,17.63512918,113410.0,0.0,113410,113410,0,0.0,0.0,0,0,113410,113410.0,0.0,113410,113410,0,0,16,0.0,17.63512918,101,275,159.0,100.4589468,10092.0,0,0,0,0,0,238.5,0.0,188.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
22269,14781,0,2,0,96,0,0,0.0,0.0,56,40,48.0,11.3137085,6494.824437,135.3088424,14781.0,0.0,14781,14781,0,0.0,0.0,0,0,14781,14781.0,0.0,14781,14781,0,0,16,0.0,135.3088424,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,68.0,0.0,48.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
9434,1434,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2092.050209,717.0,62.22539674,761,673,0,0.0,0.0,0,0,1434,1434.0,0.0,1434,1434,0,20,40,697.3500697,1394.700139,0,0,0.0,0.0,0.0,0,0,1,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
1536,9012963,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665707825,1802592.6,2686445.581,6006161,9,9012953,2253238.25,2875548.029,6006161,9,0,0.0,0.0,0,0,0,140,28,0.554756521,0.110951304,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3006793.0,0.0,3006793,3006793,6006161.0,0.0,6006161,6006161,1,1
13098,8982937,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.667932993,1796587.4,2687125.339,6020307,3,8982934,2245733.5,2877957.955,6020307,3,0,0.0,0.0,0,0,0,140,28,0.556610828,0.111322166,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,2962624.0,0.0,2962624,2962624,6020307.0,0.0,6020307,6020307,1,1
7876,28723,0,2,0,98,0,0,0.0,0.0,63,35,49.0,19.79898987,3411.899871,69.63060962,28723.0,0.0,28723,28723,0,0.0,0.0,0,0,28723,28723.0,0.0,28723,28723,0,0,16,0.0,69.63060962,35,63,44.33333333,16.16580754,261.3333333,0,0,0,0,0,66.5,0.0,49.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
19261,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,28,28,200000.0,200000.0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,64240,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
22256,10,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,28,28,100000.0,100000.0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,64240,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
3767,8818788,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.226788534,8818788.0,0.0,8818788,8818788,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,0.113394267,0.113394267,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,331,0,0.0,0.0,0,0,8818788.0,0.0,8818788,8818788,0,0
9296,9012815,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665718757,1802563.0,2686724.415,6007212,2,9012813,2253203.25,2875900.997,6007212,9,0,0.0,0.0,0,0,0,140,28,0.554765631,0.110953126,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3005594.0,0.0,3005594,3005594,6007212.0,0.0,6007212,6007212,1,1
26310,111144939,39,69,4663,45062,1460,0,119.5641026,343.7034213,1420,0,653.0724638,675.737926,447.388792,0.971704164,1038737.748,2996032.696,10108997,0,111099087,2923660.184,4480400.847,10110423,0,111144939,1634484.397,3656818.627,10110849,31,0,780,1396,0.35089317,0.620810993,0,1460,456.1926606,629.8250415,396679.5829,0,1,0,0,1,460.4166667,119.5641026,653.0724638,65535,16,272284.6364,764682.828,2544136,1181,9831695.455,543366.0162,10108997,8221848,0,0
46172,119881464,14,16,1071,1387,1060,0,76.5,283.0710022,1387,0,86.6875,346.75,20.50358678,0.250247194,4133843.586,4979892.362,10028693,566,110225931,8478917.769,3685380.448,10029530,22553,119881464,7992097.6,4117779.093,10030355,25164,0,280,336,0.116782024,0.13346517,0,1387,79.29032258,308.3550112,95082.8129,0,1,0,0,1,81.93333333,76.5,86.6875,65535,12,36129.45455,116120.3183,386243,718,9987194.182,78166.17295,10028693,9752792,0,0
15759,15673,0,2,0,174,0,0,0.0,0.0,138,36,87.0,72.12489168,11101.89498,127.6079883,15673.0,0.0,15673,15673,0,0.0,0.0,0,0,15673,15673.0,0.0,15673,15673,0,0,16,0.0,127.6079883,36,138,70.0,58.88972746,3468.0,0,0,0,0,0,105.0,0.0,87.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
33394,140847,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,4962.832009,21.29970819,70423.5,99581.14089,140838,9,0,0.0,0.0,0,0,140847,70423.5,99581.14089,140838,9,0,0,24,0.0,21.29970819,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
40709,76426423,6,6,123,138,46,0,20.5,23.11493024,46,0,23.0,25.19523765,3.415049269,0.157013759,6947856.636,20340351.02,67965006,375,76215006,15243001.2,29607968.2,67965006,375,75401812,15080362.4,29838826.58,68165956,809,1,120,120,0.07850688,0.07850688,0,46,23.61538462,23.10677556,533.9230769,0,0,0,1,1,25.58333333,20.5,23.0,65535,3,257827.0,65633.65143,304237,211417,37442508.5,43165329.92,67965006,6920011,0,0
3286,9013642,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665657678,1802728.4,2687263.121,6008820,9,9013632,2253408.0,2876530.913,6008820,9,0,0.0,0.0,0,0,0,140,28,0.554714731,0.110942946,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3004813.0,0.0,3004813,3004813,6008820.0,0.0,6008820,6008820,1,1
12083,31869,0,2,0,163,0,0,0.0,0.0,128,35,81.5,65.76093065,5114.688255,62.7569111,31869.0,0.0,31869,31869,0,0.0,0.0,0,0,31869,31869.0,0.0,31869,31869,0,0,16,0.0,62.7569111,35,128,66.0,53.69357503,2883.0,0,0,0,0,0,99.0,0.0,81.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
41930,57074,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35.04222588,57074.0,0.0,57074,57074,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,17.52111294,17.52111294,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,63690,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
19561,15752,2,1,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,1968.004063,190.4520061,7876.0,10777.72156,15497,255,255,255.0,0.0,255,255,0,0.0,0.0,0,0,0,40,20,126.9680041,63.48400203,0,31,7.75,15.5,240.25,0,0,0,1,0,10.33333333,15.5,0.0,64240,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0
34386,9471009,0,4,0,248,0,0,0.0,0.0,62,62,62.0,0.0,26.18517203,0.422341484,3157003.0,5468073.141,9470990,8,0,0.0,0.0,0,0,9471009,3157003.0,5468073.141,9470990,8,0,0,32,0.0,0.422341484,62,62,62.0,0.0,0.0,0,0,0,0,0,77.5,0.0,62.0,-1,0,8.0,0.0,8,8,9470990.0,0.0,9470990,9470990,1,1
37724,21958,0,2,0,185,0,0,0.0,0.0,145,40,92.5,74.24621202,8425.175335,91.08297659,21958.0,0.0,21958,21958,0,0.0,0.0,0,0,21958,21958.0,0.0,21958,21958,0,0,16,0.0,91.08297659,40,145,75.0,60.62177826,3675.0,0,0,0,0,0,112.5,0.0,92.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
9591,9012387,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665750372,1802477.4,2687068.868,6008614,6,9012380,2253095.0,2876353.709,6008614,6,0,0.0,0.0,0,0,0,140,28,0.554791977,0.110958395,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3003767.0,0.0,3003767,3003767,6008614.0,0.0,6008614,6008614,1,1
19122,2901,2,1,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10685.97036,1034.126163,1450.5,1243.800828,2330,571,571,571.0,0.0,571,571,0,0.0,0.0,0,0,0,40,20,689.4174423,344.7087211,0,31,7.75,15.5,240.25,0,0,0,1,0,10.33333333,15.5,0.0,64240,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0
23199,285,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14035.08772,95.0,148.9697956,267,7,274,137.0,183.8477631,267,7,0,0.0,0.0,0,0,0,60,20,10526.31579,3508.77193,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,64001,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
14535,18111,0,2,0,144,0,0,0.0,0.0,100,44,72.0,39.59797975,7950.969024,110.4301253,18111.0,0.0,18111,18111,0,0.0,0.0,0,0,18111,18111.0,0.0,18111,18111,0,0,16,0.0,110.4301253,44,100,62.66666667,32.33161507,1045.333333,0,0,0,0,0,94.0,0.0,72.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
19271,8104,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,246.7917078,8104.0,0.0,8104,8104,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,123.3958539,123.3958539,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,65535,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
24638,27186,0,2,0,223,0,0,0.0,0.0,188,35,111.5,108.1873375,8202.751416,73.56727728,27186.0,0.0,27186,27186,0,0.0,0.0,0,0,27186,27186.0,0.0,27186,27186,0,0,16,0.0,73.56727728,35,188,86.0,88.33459119,7803.0,0,0,0,0,0,129.0,0.0,111.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
8500,9012696,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665727547,1802539.2,2687038.0,6008388,8,9012686,2253171.5,2876299.906,6008388,8,0,0.0,0.0,0,0,0,140,28,0.554772956,0.110954591,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3004299.0,0.0,3004299,3004299,6008388.0,0.0,6008388,6008388,1,1
1164,31679,0,2,0,151,0,0,0.0,0.0,95,56,75.5,27.57716447,4766.564601,63.13330598,31679.0,0.0,31679,31679,0,0.0,0.0,0,0,31679,31679.0,0.0,31679,31679,0,0,16,0.0,63.13330598,56,95,69.0,22.5166605,507.0,0,0,0,0,0,103.5,0.0,75.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
27838,393276,0,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7.628230556,196638.0,277704.8746,393005,271,0,0.0,0.0,0,0,393276,196638.0,277704.8746,393005,271,0,0,60,0.0,7.628230556,0,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,65454,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
34750,31039,0,2,0,387,0,0,0.0,0.0,354,33,193.5,226.9812768,12468.18519,64.43506556,31039.0,0.0,31039,31039,0,0.0,0.0,0,0,31039,31039.0,0.0,31039,31039,0,0,16,0.0,64.43506556,33,354,140.0,185.3294364,34347.0,0,0,0,0,0,210.0,0.0,193.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
29029,26380,0,2,0,104,0,0,0.0,0.0,60,44,52.0,11.3137085,3942.380591,75.81501137,26380.0,0.0,26380,26380,0,0.0,0.0,0,0,26380,26380.0,0.0,26380,26380,0,0,16,0.0,75.81501137,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,74.0,0.0,52.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
32703,39868,0,2,0,141,0,0,0.0,0.0,101,40,70.5,43.13351365,3536.671014,50.1655463,39868.0,0.0,39868,39868,0,0.0,0.0,0,0,39868,39868.0,0.0,39868,39868,0,0,16,0.0,50.1655463,40,101,60.33333333,35.21836642,1240.333333,0,0,0,0,0,90.5,0.0,70.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
10895,103965,0,2,0,224,0,0,0.0,0.0,182,42,112.0,98.99494937,2154.57125,19.2372433,103965.0,0.0,103965,103965,0,0.0,0.0,0,0,103965,103965.0,0.0,103965,103965,0,0,16,0.0,19.2372433,42,182,88.66666667,80.82903769,6533.333333,0,0,0,0,0,133.0,0.0,112.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
25595,69262262,10,17,2156,6893,994,0,215.6,381.0661068,1420,0,405.4705882,592.5171008,130.6483464,0.389822671,2663933.154,10061958.45,48214387,69,69039994,7671110.444,16530085.79,48214387,686,68970565,4310660.313,12720019.38,48217875,69,1,200,340,0.144378767,0.245443904,0,1420,326.6785714,516.5893887,266864.5966,0,0,0,1,1,338.7777778,215.6,405.4705882,65535,3,368289.0,133486.2039,462678,273900,33989812.0,20116586.88,48214387,19765237,0,0
36434,320287,0,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.366599331,160143.5,19591.80759,173997,146290,0,0.0,0.0,0,0,320287,160143.5,19591.80759,173997,146290,0,0,60,0.0,9.366599331,0,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,65273,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
40,166585,0,2,0,156,0,0,0.0,0.0,127,29,78.0,69.29646456,936.4588648,12.00588288,166585.0,0.0,166585,166585,0,0.0,0.0,0,0,166585,166585.0,0.0,166585,166585,0,0,16,0.0,12.00588288,29,127,61.66666667,56.58032638,3201.333333,0,0,0,0,0,92.5,0.0,78.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
21730,7212744,13,28,1470,22646,608,0,113.0769231,214.2266952,1420,0,808.7857143,670.4001766,3343.526403,5.684383086,180318.6,784806.8962,4732886,31,2459899,204991.5833,470276.5645,1667038,3735,7212744,267138.6667,999076.1636,5001628,31,0,260,576,1.802365369,3.882017718,0,1420,574.1904762,649.9588444,422446.4994,0,1,0,0,2,588.195122,113.0769231,808.7857143,65535,4,0.0,0.0,0,0,0.0,0.0,0,0,0,0
16328,22589,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,88.53866926,22589.0,0.0,22589,22589,0,0.0,0.0,0,0,22589,22589.0,0.0,22589,22589,0,0,40,0.0,88.53866926,0,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,62780,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
35281,6230,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,321.0272873,6230.0,0.0,6230,6230,0,0.0,0.0,0,0,6230,6230.0,0.0,6230,6230,0,0,40,0.0,321.0272873,0,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,63267,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
17301,3421114,7,9,326,5007,200,0,46.57142857,82.35463384,1420,0,556.3333333,668.6953716,1558.84896,4.676839182,228074.2667,497583.0958,1927844,64,3383676,563946.0,692901.2757,1927844,4504,1197522,149690.25,195808.2836,560375,64,0,140,196,2.046117142,2.63072204,0,1420,313.7058824,544.6140565,296604.4706,0,1,0,0,1,333.3125,46.57142857,556.3333333,65535,2,0.0,0.0,0,0,0.0,0.0,0,0,0,0
6394,209593,1,2,28,164,28,28,28.0,0.0,136,28,82.0,76.36753237,916.061128,14.31345512,104796.5,112173.2984,184115,25478,0,0.0,0.0,0,0,209593,209593.0,0.0,209593,209593,0,8,16,4.771151708,9.542303417,28,136,55.0,54.0,2916.0,0,0,0,0,2,73.33333333,28.0,82.0,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,1,1
9059,8928374,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.67201486,1785674.8,2681068.732,6019488,7,8928367,2232091.75,2873253.459,6019488,9,0,0.0,0.0,0,0,0,140,28,0.560012383,0.112002477,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,2908877.0,0.0,2908877,2908877,6019488.0,0.0,6019488,6019488,1,1
3318,9013235,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665687736,1802647.0,2687295.881,6009097,9,9013226,2253306.5,2876592.713,6009097,9,0,0.0,0.0,0,0,0,140,28,0.55473978,0.110947956,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3004129.0,0.0,3004129,3004129,6009097.0,0.0,6009097,6009097,1,1
19789,284,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10563.38028,142.0,193.747258,279,5,0,0.0,0.0,0,0,284,284.0,0.0,284,284,0,20,40,3521.126761,7042.253521,0,0,0.0,0.0,0.0,0,0,0,1,2,0.0,0.0,0.0,63210,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
4672,9013333,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665680498,1802666.6,2687489.131,6009749,9,9013324,2253331.0,2876828.306,6009749,9,0,0.0,0.0,0,0,0,140,28,0.554733748,0.11094675,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3003573.0,0.0,3003573,3003573,6009749.0,0.0,6009749,6009749,1,1
8147,9891775,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.606564545,1978355.0,1954938.246,5318026,690684,9027233,2256808.25,2139813.849,5318026,690684,0,0.0,0.0,0,0,0,140,28,0.505470454,0.101094091,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,64240,0,3694947.0,0.0,3694947,3694947,5318026.0,0.0,5318026,5318026,1,1
1732,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,142857.1429,142857.1429,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,63324,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
34342,231,0,3,0,143,0,0,0.0,0.0,48,47,47.66666667,0.577350269,619047.619,12987.01299,115.5,150.6137444,222,9,0,0.0,0.0,0,0,231,115.5,150.6137444,222,9,0,0,24,0.0,12987.01299,47,48,47.5,0.577350269,0.333333333,0,0,0,0,0,63.33333333,0.0,47.66666667,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
13322,52471,0,2,0,106,0,0,0.0,0.0,69,37,53.0,22.627417,2020.163519,38.11629281,52471.0,0.0,52471,52471,0,0.0,0.0,0,0,52471,52471.0,0.0,52471,52471,0,0,16,0.0,38.11629281,37,69,47.66666667,18.47520861,341.3333333,0,0,0,0,0,71.5,0.0,53.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
24999,11,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,28,28,90909.09091,90909.09091,0,0,0.0,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,64240,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
34508,169580,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,4121.948343,17.69076542,84790.0,119895.6116,169569,11,0,0.0,0.0,0,0,169580,84790.0,119895.6116,169569,11,0,0,24,0.0,17.69076542,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1
38861,28100,0,2,0,144,0,0,0.0,0.0,103,41,72.0,43.84062043,5124.55516,71.17437722,28100.0,0.0,28100,28100,0,0.0,0.0,0,0,28100,28100.0,0.0,28100,28100,0,0,16,0.0,71.17437722,41,103,61.66666667,35.79571669,1281.333333,0,0,0,0,0,92.5,0.0,72.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
9502,15309,0,2,0,285,0,0,0.0,0.0,247,38,142.5,147.7853173,18616.5001,130.642106,15309.0,0.0,15309,15309,0,0.0,0.0,0,0,15309,15309.0,0.0,15309,15309,0,0,16,0.0,130.642106,38,247,107.6666667,120.6662063,14560.33333,0,0,0,0,0,161.5,0.0,142.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
